4621324 0
4630689 0
4640775 0
4650136 0
4660202 0
4669566 0
4679633 0
4688995 0
4698357 0
4708424 0
4717785 0
4727868 0
4737229 0
4747294 1
4756655 1
4766016 0
4776087 1
4785448 1
4795516 0
4804877 0
4814237 1
4824305 1
4833667 0
4843753 1
4853243 1
4865830 0
4875192 0
4884554 0
4894621 0
4903982 0
4914049 0
4923410 0
4932773 0
4942841 0
4952203 0
4961566 0
4971654 0
4981018 0
4991086 0
5000447 0
5009811 0
5019876 0
5029240 0
5039309 1
5048672 1
5058034 1
5068102 1
5077464 0
5086826 0
5096910 0
5106273 0
5115635 0
5125705 0
5135066 0
5145130 0
5154493 0
5163855 0
5173921 0
5183283 0
5193366 0
5202725 0
5212791 0
5222152 0
5231513 0
5241581 0
5250944 0
5261012 0
5270373 0
5280438 0
5289801 0
5299888 0
5309250 0
5318611 0
5328677 0
5338168 0
5350748 1
5360110 1
5369474 0
5379540 1
5388903 1
5398973 0
5408334 0
5417698 0
5427784 0
5437146 0
5446508 0
5456577 0
5465939 0
5476006 0
5485368 0
5495047 0
5504802 0
5514166 0
5524236 0
5533599 0
5543682 0
5553044 0
5562408 0
5572478 0
5581839 0
5591908 0
5601412 0
5610774 0
5620841 0
5630206 0
5640292 1
5649656 1
5659017 0
5669085 0
5678447 1
5688513 1
5697873 0
5707235 1
5717299 1
5726660 1
5736725 0
5746087 1
5755447 1
5765533 0
5774894 0
5784962 0
5794324 0
5803686 0
5813755 0
5823245 0
5835826 0
5845189 0
5855252 0
5864615 0
5874293 0
5884059 0
5893420 0
5903488 0
5912848 0
5922915 0
5932278 0
5941643 0
5951711 1
5961073 1
5970754 1
5980506 1
5989867 0
5999951 0
6009313 0
6019383 0
6028746 0
6038817 0
6048179 0
6057541 0
6067611 0
6076973 0
6087041 0
6096407 0
6106496 0
6115859 0
6125927 0
6135293 0
6144652 0
6154721 0
6164173 0
6173535 0
6183601 0
6192962 0
6203045 0
6212406 0
6221767 0
6231836 0
6241198 0
6251262 1
6260623 1
6269985 1
6280052 1
6289414 1
6299479 1
6308991 1
6321665 0
6331026 0
6340391 0
6350460 1
6359823 1
6369187 0
6379255 0
6388617 0
6398683 0
6408048 0
6417410 0
6427477 0
6436841 0
6446926 0
6456289 0
6466357 0
6475719 0
6485081 0
6495148 0
6504510 0
6514576 0
6523940 0
6533301 0
6543387 0
6552747 0
6562816 1
6572177 1
6581539 0
6591605 1
6600966 1
6611036 0
6620399 0
6630077 0
6639916 0
6649278 0
6659362 0
6668723 0
6678789 0
6688152 0
6697516 0
6707579 0
6716939 1
6727006 1
6736367 1
6745821 1
6755904 0
6765266 0
6775333 0
6784696 0
6794188 0
6806864 0
6816227 0
6825588 0
6835655 0
6845017 0
6855084 0
6864445 1
6874513 1
6883877 1
6893241 1
6903330 0
6912691 0
6922759 0
6932122 0
6942192 0
6951553 0
6961622 0
6970985 0
6980346 0
6990435 0
6999797 0
7009864 0
7019225 0
7029291 1
7038655 1
7048722 0
7058084 0
7068151 1
7077512 1
7086875 0
7096958 1
7106320 1
7116385 0
7125748 0
7135810 1
7145170 1
7155236 0
7164596 1
7173959 1
7184044 0
7193405 1
7203475 1
7212836 1
7222904 1
7232265 0
7242332 0
7251695 0
7261763 0
7271124 0
7281026 0
7293490 0
7302852 0
7312921 0
7322283 1
7332352 1
7341714 1
7351077 1
7361145 0
7370508 0
7380573 1
7389935 0
7400024 0
7409385 0
7419450 0
7428812 0
7438178 0
7448245 0
7457607 0
7467676 0
7477039 0
7487128 1
7496492 1
7505857 1
7515924 1
7525286 0
7535352 0
7544714 0
7554075 0
7564142 0
7573502 0
7583567 0
7592929 0
7603013 0
7612373 0
7621732 1
7631803 1
7641164 1
7650525 1
7660590 0
7669950 0
7680105 0
7689466 0
7699530 0
7708893 0
7718590 0
7728341 0
7737703 0
7747770 0
7757132 0
7767329 0
7778053 1
7788664 0
7798027 1
7808096 1
7817457 1
7826819 1
7836884 0
7846248 1
7856332 1
7865695 0
7875057 0
7885123 0
7894485 0
7903848 0
7913916 0
7923277 0
7933347 0
7942802 0
7952164 0
7962253 0
7971613 0
7980978 0
7991046 0
8000408 0
8010086 0
8019835 0
8029200 0
8039270 0
8048632 0
8058701 1
8068062 1
8077425 0
8087512 0
8096874 0
8106939 1
8116301 1
8125662 0
8135732 0
8145095 0
8155162 0
8164526 0
8173887 0
8183973 0
8193333 0
8203402 1
8212761 1
8222830 1
8232192 1
8241555 0
8251750 0
8263553 0
8273694 0
8283056 0
8293123 0
8302484 0
8312569 0
8321931 0
8331292 0
8341362 0
8350726 0
8360792 0
8370156 0
8379834 0
8389581 0
8398945 1
8409033 1
8418396 0
8427758 1
8437829 1
8447193 0
8456553 0
8466621 0
8475984 0
8486053 0
8495415 0
8504778 0
8514844 0
8524205 1
8534290 1
8543651 0
8553015 1
8563082 1
8572442 0
8581804 1
8591875 1
8601237 0
8610600 0
8620669 0
8630031 0
8640095 0
8649460 0
8659544 0
8668908 0
8677547 0
8686907 0
8696269 0
8706355 0
8715717 0
8725785 0
8735278 0
8747862 0
8757225 0
8766587 0
8776654 0
8786018 0
8796084 0
8805445 1
8815529 1
8824894 0
8834258 0
8844325 0
8853686 0
8863369 0
8873126 0
8882487 0
8892555 0
8901917 0
8911985 0
8921350 0
8930714 0
8940798 0
8950163 1
8960231 1
8969593 1
8978958 1
8989027 1
8998390 0
9008456 0
9017818 0
9027180 0
9037267 0
9046629 0
9056697 0
9066057 0
9075418 0
9085484 0
9094848 0
9104918 1
9114278 1
9123638 1
9133705 1
9143068 1
9153152 0
9162513 0
9171876 0
9181943 0
9191303 0
9201374 0
9210736 0
9220226 0
9232804 0
9242166 0
9251529 0
9261595 1
9270958 1
9281043 1
9290406 1
9299768 1
9309835 0
9319198 0
9329268 0
9338629 0
9347993 0
9358056 0
9367419 0
9377487 0
9386851 0
9396216 0
9406302 1
9415664 1
9425730 1
9435091 1
9445160 1
9454523 1
9463886 0
9473953 0
9483316 0
9493403 0
9502767 0
9512831 0
9522192 0
9531553 0
9540915 0
9550983 0
9560343 0
9570408 0
9579769 0
9589835 0
9599196 1
9608872 1
9618642 1
9628002 1
9638066 1
9647427 0
9657492 0
9666853 0
9676214 0
9686282 0
9695644 0
9705862 0
9717653 0
9727813 0
9737177 0
9747247 1
9756611 1
9765971 1
9776040 1
9785401 1
9795466 1
9804827 0
9814896 0
9824258 1
9833620 1
9843704 0
9853065 0
9863133 0
9872495 0
9882175 0
9891928 0
9901291 0
9911358 1
9920719 1
9930080 0
9940148 1
9949511 1
9959599 0
9968962 0
9978325 0
9988391 0
9997756 0
10007822 0
10017187 0
10026549 0
10036615 0
10045977 0
10056065 0
10065425 0
10074784 0
10084851 0
10094212 1
10104280 1
10113643 0
10123004 0
10133071 0
10142432 0
10152499 0
10161861 0
10171222 0
10181310 0
10190801 0
10203384 0
10212745 0
10222810 0
10232172 0
10241534 0
10251601 1
10260963 1
10271030 1
10280392 1
10289755 1
10299840 0
10309202 0
10319269 0
10328632 0
10337993 0
10348062 0
10357426 0
10367493 0
10376854 0
10386923 0
10396288 0
10405651 0
10415736 0
10425098 1
10435166 1
10444528 0
10453890 1
10463955 1
10473317 0
10483385 1
10492746 1
10502108 0
10512190 0
10521553 0
10531231 0
10540981 0
10550342 0
10560409 1
10569769 1
10579131 1
10589197 1
10598560 0
10608628 0
10617987 0
10627347 0
10637430 0
10646791 0
10656857 0
10666219 0
10675712 0
10688391 0
10697756 0
10707824 1
10717187 1
10726550 0
10736616 0
10745981 1
10756066 1
10765427 1
10774790 1
10784857 0
10794220 1
10804286 1
10813647 0
10823718 0
10833084 0
10842445 0
10852513 0
10861876 0
10871962 0
10881324 0
10890686 0
10900752 1
10910114 1
10920178 0
10929542 1
10939610 1
10948970 0
10958333 0
10968422 0
10977784 0
10987148 0
10997215 0
11006577 0
11015939 0
11026003 0
11035365 0
11044726 1
11054791 1
11064151 0
11074223 1
11083584 1
11092948 0
11102309 0
11112393 0
11121753 0
11131820 0
11141181 0
11150545 0
11160744 0
11172158 0
11182691 0
11192052 0
11201415 1
11211484 1
11220845 1
11230208 1
11240294 0
11249565 0
11259632 0
11268994 0
11278358 0
11288426 0
11297788 0
11307855 0
11317219 0
11326580 0
11336649 0
11346013 0
11355377 1
11365461 1
11374823 1
11384187 1
11394167 0
11403528 0
11412891 0
11422962 0
11432326 0
11442392 0
11451753 0
11461115 0
11471183 1
11480545 1
11490242 0
11499994 0
11509355 0
11519422 0
11528783 0
11538847 0
11548210 0
11557572 0
11567640 0
11577000 0
11587083 0
11596445 0
11605789 1
11615873 1
11625235 1
11634596 1
11644793 0
11656205 0
11666737 0
11676100 0
11685461 0
11695531 0
11704894 0
11714963 0
11724327 0
11733686 0
11743771 0
11753132 0
11763201 0
11772563 0
11782631 0
11791993 0
11801358 1
11811426 1
11820788 1
11830150 1
11840234 0
11849596 0
11859663 0
11869027 0
11879093 0
11888366 0
11897728 0
11907795 0
11917158 0
11927136 0
11936499 0
11945862 0
11955947 1
11965311 1
11974581 0
11984649 1
11994012 1
12003372 0
12013437 0
12022798 0
12032161 0
12042227 0
12051587 0
12061651 0
12071010 0
12080370 0
12090456 0
12099817 1
12109886 1
12119159 0
12128652 0
12141236 0
12150600 1
12160666 1
12170029 0
12179391 0
12189457 0
12198818 0
12208884 0
12218249 0
12228340 0
12237703 0
12247066 0
12257134 0
12266497 0
12276564 1
12285928 1
12295292 1
12305361 1
12314725 0
12324814 0
12334176 0
12343536 0
12353606 0
12362967 0
12373033 0
12382395 0
12392463 0
12401826 0
12411803 1
12421165 1
12430527 1
12440224 1
12449978 0
12459339 0
12469406 0
12478769 0
12488130 0
12498198 1
12507559 1
12517629 0
12526991 0
12537074 0
12546420 0
12556502 1
12565864 1
12575225 1
12585293 1
12594656 1
12604724 0
12614218 0
12626416 0
12636167 0
12645529 0
12655596 0
12664960 0
12674322 0
12684411 0
12693772 0
12703839 0
12713199 0
12722563 0
12732631 0
12741996 0
12752064 0
12761425 0
12770790 0
12780873 0
12790236 0
12800211 1
12809573 1
12818936 1
12829004 1
12838367 0
12848047 0
12857800 0
12867162 0
12877232 0
12886594 0
12896677 0
12906039 0
12915403 0
12925472 0
12934836 0
12944197 0
12954263 1
12963625 1
12972987 1
12983052 1
12992414 0
13002480 0
13011839 0
13021922 0
13031283 0
13040643 0
13050710 0
13060073 0
13070137 0
13079499 0
13089568 0
13099060 0
13111641 0
13121003 0
13131091 0
13140452 0
13150130 0
13159881 0
13169243 0
13179309 0
13188670 0
13198736 1
13208098 1
13217776 1
13227530 1
13236892 1
13246978 0
13256342 0
13266405 0
13275768 0
13285834 0
13295196 0
13304557 0
13314623 0
13323986 0
13334073 0
13343434 0
13353113 1
13362867 1
13372229 1
13381591 0
13391658 0
13401021 0
13411089 0
13420450 0
13430514 0
13439876 0
13449960 0
13459322 0
13469386 0
13478748 0
13488426 0
13498181 0
13507541 0
13517609 0
13526972 0
13537042 0
13546405 0
13556493 0
13565854 0
13575921 0
13585415 0
13598000 1
13607362 1
13616724 1
13626796 1
13636161 0
13646228 0
13655590 0
13665674 0
13675037 0
13684397 0
13694468 0
13703831 0
13713897 0
13723260 0
13733328 0
13742692 0
13752053 0
13762138 0
13771501 0
13781570 0
13790931 0
13800610 0
13810366 0
13819729 1
13829794 1
13839156 1
13849224 1
13858587 0
13868669 0
13878031 0
13887394 0
13897465 0
13906827 0
13916896 0
13926257 0
13936322 0
13945685 0
13955364 1
13965115 1
13974478 1
13983842 1
13993927 0
14003288 0
14013353 0
14022713 0
14032074 0
14042139 0
14051503 0
14061572 0
14071063 0
14082862 0
14093007 0
14102370 0
14112453 1
14121815 1
14131176 1
14141242 1
14150603 0
14160671 0
14170032 0
14180099 0
14189464 0
14199531 0
14208896 0
14218983 0
14228347 0
14237709 0
14247778 0
14257138 1
14267203 1
14276567 0
14286632 1
14295996 1
14306079 0
14315442 0
14325510 0
14334874 0
14344238 0
14354306 0
14363668 0
14373738 0
14383100 0
14392463 0
14402530 0
14411890 0
14421884 1
14431244 1
14440607 1
14450674 1
14460034 1
14470101 0
14479461 0
14489139 0
14498890 0
14508251 0
14518337 0
14527698 0
14537042 0
14547130 0
14556621 0
14569206 1
14578569 1
14588635 1
14597997 1
14607360 0
14617428 0
14626790 0
14636859 0
14646223 0
14655584 0
14665671 0
14675033 0
14685099 0
14694462 0
14704528 0
14713890 1
14723252 1
14733317 1
14742679 1
14752765 0
14762126 0
14772197 0
14781558 0
14791238 0
14800993 0
14810355 0
14820418 0
14829780 0
14839845 0
14849207 0
14858571 0
14868658 1
14878018 1
14888085 0
14897448 1
14906812 1
14916880 0
14926241 0
14936307 0
14945667 0
14955027 0
14965090 0
14974450 0
14984535 0
14993894 0
15003960 0
15013322 0
15022684 0
15032751 1
15042243 1
15054826 1
15064190 1
15073553 1
15083623 0
15092987 0
15103073 0
15112433 0
15122503 0
15131863 0
15141225 0
15151294 0
15160657 0
15170726 0
15180087 1
15189449 1
15199518 0
15208883 1
15218974 1
15228336 0
15238401 0
15247763 0
15257125 0
15267192 0
15276554 0
15286625 0
15295989 0
15305351 0
15315434 0
15324797 0
15334863 1
15344226 1
15353590 1
15363655 1
15373017 0
15383080 0
15392443 0
15402508 0
15411869 0
15421233 0
15431316 0
15440677 0
15450742 0
15460105 0
15469784 0
15479534 1
15488896 1
15498963 1
15508325 1
15518412 0
15527904 0
15540487 0
15549848 0
15559529 0
15569281 0
15578643 0
15588707 1
15598072 0
15607434 0
15617501 0
15626864 0
15636933 0
15646296 0
15655660 0
15665746 0
15675109 0
15684790 0
15694544 0
15703905 0
15713974 1
15723335 1
15733402 1
15742767 1
15752130 0
15762214 0
15771577 0
15781644 0
15791007 0
15800370 0
15810436 0
15819798 0
15829863 0
15839225 0
15849291 0
15858651 0
15868013 1
15878098 1
15887460 1
15897525 1
15906889 0
15916250 0
15926317 0
15935678 0
15945743 0
15955105 0
15965169 0
15974534 0
15983899 0
15993988 0
16003349 0
16013544 0
16024956 1
16035488 1
16044851 1
16054917 1
16064280 1
16073640 0
16083705 1
16093065 1
16103149 0
16112512 0
16122193 0
16131946 0
16141311 0
16151380 0
16160742 0
16170814 1
16180176 1
16189539 1
16199626 1
16208989 0
16219059 0
16228420 0
16238487 0
16247848 0
16257210 0
16267274 0
16276635 0
16286702 0
16296064 0
16305428 0
16315513 1
16324875 1
16334942 1
16344302 1
16353665 0
16363733 0
16373093 0
16383160 0
16392520 0
16402585 0
16411945 0
16421308 0
16431394 0
16440755 0
16450822 0
16460186 0
16469864 0
16479616 1
16488980 1
16499177 1
16510592 1
16521127 0
16530487 0
16539852 0
16549934 0
16559296 0
16569362 0
16578726 0
16588088 1
16598157 1
16607520 0
16616883 0
16626951 0
16636315 0
16646381 0
16655749 0
16665836 0
16675197 0
16684558 0
16694628 0
16703990 1
16714058 1
16723419 1
16733486 1
16742849 1
16752934 0
16762297 0
16771660 0
16781729 0
16791092 0
16801158 0
16810522 0
16819885 0
16829955 0
16839317 0
16849387 0
16858748 0
16868113 0
16878197 0
16887560 0
16897627 1
16906989 1
16916351 0
16926417 1
16935781 1
16945845 0
16955208 0
16964570 0
16974655 0
16984146 0
16995929 0
17006094 0
17015457 0
17025525 0
17034888 0
17044955 0
17054317 0
17063679 0
17073743 0
17083103 0
17093171 0
17102534 0
17112617 0
17121978 1
17131342 1
17141412 0
17150774 0
17160135 0
17170204 0
17179566 0
17189632 0
17198994 1
17209076 1
17218440 0
17228507 1
17237869 1
17247233 1
17257300 1
17266664 0
17276732 0
17286094 0
17296162 0
17305524 0
17315610 0
17324973 0
17334335 0
17344403 0
17353763 1
17363831 1
17373192 1
17382553 1
17392621 0
17401980 0
17412046 0
17421406 0
17430770 0
17440859 0
17450223 0
17460292 0
17469785 0
17482370 0
17491734 0
17501802 0
17511163 0
17521234 0
17530597 0
17540681 0
17550043 0
17559721 0
17569472 0
17578834 0
17588901 0
17598265 1
17607629 1
17617694 1
17627060 1
17637144 1
17646506 1
17656570 0
17665932 0
17675997 0
17685362 0
17694724 0
17704793 0
17714158 0
17724227 0
17733589 0
17743674 0
17753037 0
17762400 0
17772467 0
17781831 0
17791898 0
17801260 1
17811330 1
17820690 1
17830051 0
17840119 0
17849488 0
17859576 0
17868938 0
17878299 0
17888366 0
17897727 0
17907403 0
17917155 0
17926517 0
17936580 0
17945945 0
17955438 0
17968023 1
17977384 0
17987471 1
17996833 1
18006195 0
18016261 0
18025625 0
18034990 0
18045057 0
18054418 0
18063780 0
18073846 0
18083207 0
18093274 0
18102638 0
18112004 1
18122095 1
18131458 1
18141525 1
18150886 0
18160250 0
18170319 0
18179683 0
18189751 0
18199112 0
18208475 0
18218655 0
18228018 0
18237378 0
18247445 0
18256807 0
18266875 1
18276238 1
18285598 0
18295665 0
18305026 0
18314386 0
18324455 0
18333815 1
18343508 1
18353259 0
18362618 0
18372683 0
18382043 0
18391723 0
18401476 0
18410840 0
18420907 1
18430269 1
18440081 1
18450110 1
18461901 0
18471264 0
18481351 0
18490712 0
18500074 0
18510142 0
18519503 0
18529572 0
18538935 0
18549005 0
18558367 0
18568452 1
18577815 1
18587179 0
18597247 1
18606610 1
18615972 0
18626037 0
18635399 0
18645467 1
18654828 0
18664895 0
18674257 0
18683622 0
18693709 0
18703070 0
18713140 0
18722501 0
18732572 1
18741934 1
18751298 0
18761367 1
18770727 1
18780090 0
18790157 0
18799523 0
18809615 0
18818978 0
18829045 0
18838409 0
18848479 0
18857840 0
18867201 0
18877268 0
18886629 1
18896716 1
18906078 1
18916146 0
18925639 0
18938224 0
18947586 1
18956949 0
18967016 1
18976378 1
18986447 0
18995811 0
19005897 0
19015260 0
19024619 1
19034684 1
19044045 0
19054111 0
19063474 1
19073540 1
19082906 1
19092268 0
19102339 0
19111701 0
19121788 0
19131151 0
19140514 0
19150582 0
19159946 0
19170014 0
19179378 0
19189444 1
19198806 1
19208168 0
19218237 1
19227602 1
19236968 0
19247051 1
19256413 1
19265775 0
19275842 0
19285205 0
19295269 0
19304629 0
19314694 0
19324056 1
19333417 1
19343505 1
19352865 1
19362930 0
19372291 0
19381654 0
19391723 0
19401085 0
19410578 0
19423256 0
19432617 0
19442685 0
19452045 0
19462130 0
19471494 0
19480854 1
19490922 1
19500283 1
19510351 1
19519713 0
19529780 0
19539142 0
19549209 0
19558572 0
19567934 0
19578022 0
19587385 0
19597453 0
19606815 0
19616180 0
19626246 1
19635609 1
19645674 1
19655036 1
19664398 1
19674466 1
19683828 0
19693914 0
19703277 0
19713345 0
19722708 0
19732069 0
19742134 0
19751495 0
19761560 0
19770921 0
19780598 1
19790365 1
19799726 1
19809790 1
19819151 0
19828514 0
19838584 0
19847946 0
19858012 0
19867373 0
19877444 0
19886806 0
19896709 0
19908884 0
19918973 0
19928337 0
19937698 0
19947766 0
19957127 0
19967195 0
19976559 0
19986626 1
19995989 1
20006073 0
20015435 1
20025499 1
20034860 0
20044928 1
20054290 1
20063653 1
20073723 1
20083086 1
20093152 1
20102515 0
20111878 0
20121966 0
20131329 0
20141396 0
20150760 0
20160826 0
20170187 0
20179866 0
20189618 0
20198981 0
20209066 0
20218429 0
20227792 0
20237859 1
20247220 1
20256580 1
20266648 1
20276009 0
20285371 0
20295440 0
20304800 0
20314864 0
20324224 0
20334308 0
20343672 0
20353032 0
20363100 0
20372461 0
20382659 1
20394462 1
20404608 1
20413971 1
20423332 0
20433402 0
20442763 0
20452847 0
20462210 0
20472279 0
20481641 0
20491711 0
20501073 0
20510438 0
20520503 0
20529865 0
20539228 1
20549293 1
20558653 0
20568017 0
20578104 0
20587468 1
20596830 1
20606898 0
20616258 0
20626326 0
20635689 0
20645052 0
20655118 1
20664481 1
20673843 0
20683913 1
20693279 1
20702644 1
20712731 0
20722092 0
20732162 0
20741525 0
20751591 0
20760954 0
20770318 0
20780383 0
20789744 0
20799828 0
20809189 1
20818550 1
20828618 1
20837981 1
20848049 0
20857412 0
20867610 0
20878630 0
20888854 0
20898918 0
20908281 0
20918365 0
20927729 0
20937093 0
20947162 0
20956524 1
20966592 1
20975953 1
20985316 0
20995382 0
21004745 0
21014814 0
21024177 0
21033540 0
21043626 0
21052987 0
21062669 0
21072419 0
21081782 0
21091849 0
21101211 0
21110574 1
21120637 1
21129999 1
21139677 1
21149427 1
21158788 0
21168874 0
21178240 0
21188304 0
21197668 0
21207737 0
21217101 0
21227168 0
21236529 0
21245892 0
21255978 0
21265339 1
21275404 1
21284765 0
21294832 1
21304195 0
21314262 0
21323622 0
21333301 0
21343055 0
21352546 0
21365134 0
21375222 0
21384583 0
21394653 0
21404015 0
21414082 0
21423446 0
21433511 0
21442874 0
21452957 0
21462318 0
21472384 0
21481747 0
21491815 0
21501177 1
21510540 1
21520609 1
21529973 1
21540041 0
21549405 1
21559494 1
21568856 0
21578925 0
21588289 0
21598355 0
21607717 0
21617781 0
21627145 0
21637228 0
21646590 0
21655954 0
21666023 1
21675386 1
21685450 0
21694811 0
21704875 0
21714236 1
21724300 1
21733659 1
21743739 1
21753102 0
21762465 0
21772535 0
21781896 0
21791963 0
21801324 0
21811394 0
21820757 0
21830843 0
21840332 0
21852916 0
21862982 0
21872345 0
21881706 0
21891775 0
21901137 0
21911203 0
21920565 0
21930632 0
21939994 0
21950079 0
21959442 0
21969509 0
21978870 0
21988937 1
21998299 1
22007660 1
22017724 0
22027086 0
22036447 0
22046531 0
22055892 0
22065961 0
22075324 0
22085391 0
22094755 0
22104823 0
22114186 0
22124254 1
22133614 1
22142976 0
22153061 1
22162422 1
22172493 0
22181853 0
22191921 0
22201283 0
22211349 0
22220712 0
22230074 0
22240143 0
22249507 0
22259591 0
22268952 0
22279016 1
22288376 1
22298441 1
22307804 1
22317874 0
22327367 0
22339955 0
22349316 0
22358678 0
22368763 0
22378127 0
22388195 0
22397557 0
22407625 0
22416989 0
22426353 0
22436416 0
22445777 0
22455863 0
22465226 0
22475291 0
22484654 0
22494015 0
22504082 1
22513444 1
22522807 1
22532876 1
22542237 0
22552304 0
22561665 0
22571026 0
22581113 0
22590477 0
22600549 0
22609911 0
22619983 0
22629346 0
22638710 0
22648779 0
22658142 1
22668209 1
22677573 1
22687655 1
22697016 0
22706379 0
22716445 0
22725809 0
22735873 1
22745235 1
22754916 0
22764666 0
22774027 0
22784113 0
22793475 0
22802838 1
