26294527	-88	23175120	-87
26304597	-89	23184486	-89
26313959	-89	23193849	-90
26324028	-84	23203917	-92
26333391	-48	23213277	-44
26343459	-39	23223343	-44
26352820	-41	23232705	-47
26362181	-41	23242770	-47
26372263	-89	23252131	-83
26381624	-88	23261491	-90
26391690	-88	23271556	-90
26401052	-89	23280917	-89
26410414	-70	23291003	-86
26420483	-88	23300363	-89
26429842	-86	23310428	-92
26439912	-89	23319791	-89
26449273	-87	23329151	-89
26459342	-83	23339218	-90
26468707	-44	23348581	-49
26478074	-40	23358651	-49
26488288	-44	23368142	-47
26500092	-41	23380729	-48
26510234	-87	23390091	-87
26519595	-37	23399452	-44
26529272	-37	23409537	-46
26539023	-83	23418897	-89
26548385	-89	23428964	-90
26558452	-87	23438325	-88
26567813	-89	23447687	-90
26577882	-86	23457754	-89
26587246	-89	23467116	-88
26596941	-89	23477182	-88
26606692	-43	23486544	-45
26616055	-45	23495906	-52
26625416	-85	23505972	-38
26635486	-38	23515334	-45
26644849	-89	23525420	-89
26654211	-89	23534783	-89
26664277	-83	23544147	-89
26673639	-85	23554215	-91
26683704	-80	23563578	-89
26693067	-84	23573646	-88
26703151	-85	23583008	-88
26712518	-82	23592371	-80
26722200	-86	23602440	-89
26731954	-60	23611806	-60
26741316	-41	23621893	-42
26751385	-41	23631237	-51
26760748	-44	23640601	-45
26770110	-48	23650690	-48
26780178	-89	23660053	-91
26789541	-83	23670124	-87
26799611	-81	23679486	-84
26808974	-78	23688847	-84
26818335	-74	23698914	-80
26828421	-86	23708277	-89
26837784	-84	23718347	-84
26847849	-43	23727707	-49
26857210	-44	23737069	-48
26867280	-89	23747155	-89
26876642	-36	23756517	-48
26886005	-45	23766587	-49
26896072	-88	23775947	-81
26905434	-83	23785624	-92
26915502	-88	23795375	-88
26924863	-85	23804737	-87
26934557	-89	23814804	-88
26944309	-90	23824166	-90
26953674	-56	23834235	-69
26963740	-87	23843598	-91
26973231	-74	23853089	-88
26985816	-67	23865689	-74
26995178	-66	23875051	-74
27004541	-47	23885119	-50
27014612	-45	23894480	-46
27023974	-49	23904548	-44
27034041	-43	23913912	-40
27043402	-80	23923277	-94
27053484	-90	23933344	-90
27062845	-89	23942708	-90
27072206	-89	23952773	-89
27082276	-90	23962135	-90
27091639	-89	23971496	-91
27101708	-88	23981581	-91
27111070	-89	23990942	-83
27120431	-89	24001009	-91
27130499	-43	24010372	-45
27139864	-47	24019733	-50
27149933	-51	24029800	-42
27159297	-46	24039161	-45
27168662	-90	24049229	-90
27178744	-90	24058592	-91
27188105	-89	24067955	-90
27198173	-87	24078022	-89
27207534	-89	24087387	-90
27216898	-61	24097471	-65
27226965	-61	24106835	-66
27236328	-59	24116902	-65
27246393	-87	24126264	-90
27255755	-88	24135625	-90
27265434	-78	24145690	-90
27275205	-85	24155051	-84
27284570	-88	24165120	-53
27294637	-40	24174482	-48
27303999	-47	24183843	-46
27314066	-74	24193927	-80
27323427	-75	24203289	-85
27332787	-87	24213353	-49
27342149	-87	24222713	-87
27352215	-90	24232390	-90
27361579	-87	24242143	-90
27370942	-62	24251506	-60
27381008	-91	24261572	-84
27390369	-87	24270933	-87
27399729	-88	24281000	-84
27409812	-86	24290362	-83
27419174	-42	24299723	-46
27428536	-49	24309899	-50
27438605	-87	24319259	-88
27447967	-52	24329329	-51
27458168	-42	24338820	-49
27468001	-90	24350235	-87
27479595	-91	24360856	-90
27488956	-86	24370311	-84
27499021	-87	24379673	-87
27508383	-87	24389739	-82
27518451	-87	24399103	-84
27527812	-87	24409173	-83
27537897	-88	24418534	-84
27547259	-89	24427895	-86
27557327	-89	24437979	-85
27566691	-90	24447343	-83
27576371	-45	24457412	-51
27586125	-45	24466775	-44
27595487	-51	24476841	-48
27605553	-45	24486202	-47
27614914	-88	24495564	-88
27624277	-89	24505630	-90
27634343	-84	24514992	-81
27643710	-89	24525078	-90
27653797	-89	24534440	-89
27663162	-86	24544507	-89
27673227	-90	24553869	-90
27682588	-59	24563231	-48
27692829	-45	24573300	-50
27702193	-42	24582659	-87
27711554	-47	24592729	-48
27721623	-51	24602091	-48
27730985	-56	24612156	-54
27741071	-50	24621518	-49
27750432	-83	24630879	-88
27760500	-90	24640968	-90
27769863	-87	24650330	-86
27779223	-87	24660399	-88
27789294	-88	24669760	-89
27798656	-83	24679824	-89
27808722	-89	24689186	-90
27818083	-86	24698547	-91
27828169	-53	24708614	-49
27837530	-48	24717976	-50
27843750	-83	24728041	-90
27856960	-85	24737402	-90
27866323	-87	24747485	-91
27876391	-87	24756847	-89
27885752	-88	24766208	-88
27895112	-86	24776275	-89
27905180	-44	24785637	-49
27914540	-86	24795701	-86
27924607	-86	24805063	-87
27933970	-54	24814741	-91
27944184	-89	24824623	-91
