392814 -50
393714 -34
394749 -34
395269 -34
395827 -34
396364 -34
396884 -34
821861 -52
822753 -51
823256 -51
823778 -52
824282 -52
824786 -63
985800 -51
986322 -51
986825 -51
987329 -51
987832 -51
988730 -51
