156182	-90
156703	-89
157601	-88
158491	-86
158995	-89
159499	-86
160415	-89
161308	-85
161811	-91
162709	-88
163617	-89
164121	-89
164625	-84
165129	-83
165633	-89
166155	-89
166659	-89
167163	-90
167667	-90
168171	-89
168676	-89
169198	-83
169701	-81
170207	-82
170710	-86
171213	-90
172438	-85
172941	-89
173444	-87
173948	-88
174451	-90
174955	-90
175476	-71
175979	-27
176483	-28
176986	-28
177489	-28
177993	-28
178515	-28
179019	-28
179524	-91
180156	-90
180659	-91
181559	-86
182471	-84
182974	-88
183478	-87
184376	-90
185285	-89
185788	-89
186685	-89
187576	-90
188098	-88
188994	-86
189885	-89
190388	-89
190892	-88
192200	-90
192703	-87
193208	-90
193712	-90
194234	-87
194738	-91
195242	-90
195746	-84
196250	-83
196755	-87
197276	-90
197780	-87
198284	-89
198788	-89
199995	-89
200516	-88
201021	-89
201524	-89
202028	-89
202531	-90
203034	-89
203556	-90
204059	-89
204562	-87
205065	-90
205569	-90
206072	-87
207296	-89
207799	-89
208302	-59
208805	-55
209309	-55
209832	-55
210336	-55
210968	-55
211472	-55
211976	-55
212480	-89
213002	-87
213505	-90
214009	-87
215297	-89
215801	-85
216716	-88
217610	-89
218114	-87
219012	-90
219920	-89
220424	-83
221323	-87
222217	-85
222739	-87
223243	-90
224530	-87
225034	-88
225555	-86
226059	-89
226563	-89
227067	-82
227571	-89
228076	-85
228598	-88
229102	-87
229606	-89
230110	-89
230614	-84
231120	-87
232346	-88
232849	-89
233353	-88
233856	-89
234359	-90
234881	-89
235383	-91
235887	-90
236390	-89
236894	-87
237397	-90
237918	-89
238421	-88
239626	-89
240129	-90
240634	-89
241157	-89
241788	-89
242292	-90
242796	-90
243300	-89
243804	-83
244327	-89
244830	-88
245334	-89
245838	-88
246342	-83
247650	-90
248154	-88
249053	-89
249943	-88
250465	-88
250968	-83
252257	-90
252761	-90
253265	-89
254181	-90
255076	-87
255580	-89
256479	-90
257391	-91
257894	-89
258398	-87
258902	-86
259407	-89
259929	-89
260433	-88
260937	-90
261441	-91
261947	-89
262450	-85
262971	-88
263474	-86
263978	-89
265186	-91
265690	-89
266211	-90
266714	-88
267217	-89
267721	-91
268224	-90
268728	-90
269250	-82
269752	-92
270256	-90
270760	-88
271265	-88
272620	-89
273124	-89
273628	-89
274132	-91
274636	-89
275140	-89
275662	-90
276165	-90
276669	-88
277173	-91
277677	-90
278181	-88
278703	-90
279600	-90
280351	-89
281091	-91
281615	-89
282118	-90
283018	-89
283911	-90
284415	-89
285330	-92
286224	-88
286728	-89
287627	-87
288537	-88
289040	-89
289544	-83
290445	-89
291354	-89
291858	-88
292362	-89
292867	-88
293371	-90
293874	-90
294396	-91
294899	-90
295402	-89
295905	-90
296409	-87
296912	-90
297434	-89
298639	-90
299142	-90
299645	-90
300148	-87
300670	-87
301173	-91
301678	-86
302183	-88
302815	-90
303318	-84
303841	-87
304344	-88
304848	-89
305746	-89
306656	-90
307159	-90
308446	-90
308949	-89
309453	-88
309975	-86
310873	-90
311764	-91
312662	-88
313571	-90
314075	-90
314579	-89
315478	-87
316392	-90
316896	-86
317400	-88
317904	-89
318408	-90
318912	-88
319434	-89
319938	-89
320442	-89
320946	-87
321450	-88
321954	-90
322477	-87
323685	-88
324188	-90
324691	-88
325195	-88
325717	-88
326219	-89
326723	-89
327226	-89
327730	-89
328233	-87
328755	-90
329258	-89
329761	-88
330264	-86
331472	-87
331994	-88
332498	-90
333003	-89
333635	-90
334139	-88
334643	-88
335167	-88
335671	-88
336175	-90
336679	-87
337183	-89
337687	-86
338989	-86
339493	-89
339997	-90
340895	-89
341809	-90
342707	-89
343599	-83
344122	-88
344625	-89
345524	-91
346420	-89
346924	-89
347840	-86
348731	-90
349234	-89
349738	-86
350243	-90
350765	-87
351269	-89
351773	-90
352277	-88
352781	-88
353285	-90
353809	-87
354312	-87
354816	-88
356021	-89
356524	-88
357048	-85
357551	-89
358054	-88
358558	-88
359061	-90
359565	-88
360086	-90
360588	-90
361092	-90
361595	-90
362099	-89
363326	-89
363830	-89
364462	-89
364966	-87
365470	-89
365992	-90
366496	-89
367000	-87
367504	-90
368008	-89
368512	-90
369016	-86
369539	-90
370043	-90
370942	-90
371833	-85
372746	-90
373639	-88
374143	-89
375042	-89
375951	-87
376454	-89
376958	-87
377857	-89
378770	-89
379273	-87
379777	-90
380282	-88
381180	-89
382094	-89
382598	-90
383102	-89
383607	-86
384111	-90
384616	-89
385138	-89
385640	-88
386144	-88
386647	-90
387151	-88
387654	-90
388788	-88
389291	-82
389794	-87
390298	-88
390801	-89
391322	-86
391825	-90
392329	-90
392832	-90
393336	-88
393841	-86
394492	-82
394995	-88
396281	-90
396784	-89
397700	-90
398591	-89
399094	-87
399598	-91
400102	-88
401018	-91
401911	-89
402807	-90
403716	-90
404219	-91
404723	-87
405621	-81
406516	-83
407039	-89
407543	-88
408047	-88
408552	-40
409056	-40
409560	-40
410083	-39
410586	-40
411090	-91
411595	-86
412099	-90
412603	-88
413827	-90
414330	-89
414834	-89
415340	-90
415843	-86
416364	-85
416867	-86
417371	-83
417874	-90
418377	-86
418881	-90
419402	-89
419905	-88
421110	-90
421613	-90
422116	-88
422638	-89
423140	-90
423644	-90
424148	-91
424653	-89
425285	-88
425810	-89
426314	-89
426818	-88
427322	-86
428221	-87
429128	-87
429631	-88
430135	-83
431033	-83
431942	-89
432840	-91
433737	-85
434241	-83
435156	-91
436050	-88
436554	-89
437058	-89
438365	-90
438868	-89
439372	-87
439876	-88
440381	-89
440885	-86
441407	-92
441910	-89
442415	-90
442919	-87
443423	-92
443927	-87
444450	-90
444953	-87
446161	-90
446664	-88
447167	-86
447690	-89
448194	-89
448697	-87
449200	-88
449704	-89
450207	-90
450729	-86
451232	-89
451735	-81
452239	-90
453444	-89
453968	-90
454472	-90
454976	-89
455481	-90
456113	-87
456634	-89
457138	-87
457642	-89
458146	-90
458650	-88
459154	-90
459658	-89
460182	-89
461081	-90
461974	-90
462888	-90
463779	-90
464282	-88
465179	-89
466089	-90
466593	-90
467098	-87
467997	-90
468891	-89
469413	-83
469916	-83
470816	-87
471709	-87
472213	-89
472735	-90
473239	-87
473744	-90
474248	-89
474752	-83
475256	-89
475778	-91
476282	-89
476786	-89
477289	-90
478510	-88
479013	-88
479517	-88
480020	-82
480524	-89
481027	-89
481530	-89
482054	-89
482557	-90
483060	-85
483564	-88
484067	-85
484571	-89
485093	-90
486307	-87
486939	-88
487442	-88
487964	-90
488468	-90
488972	-90
489476	-87
489980	-90
490484	-89
491005	-90
491508	-89
492012	-90
492516	-89
493802	-89
494324	-90
495222	-90
496115	-89
496619	-90
497535	-87
498426	-86
498930	-90
499434	-90
500333	-89
501246	-90
501750	-89
502648	-90
503560	-85
504064	-90
504568	-87
505072	-88
505576	-89
506081	-89
506585	-88
507109	-89
507612	-87
508116	-90
508619	-90
509122	-90
509626	-90
510148	-90
511353	-90
511855	-89
512359	-87
512881	-90
513383	-86
513887	-88
514390	-89
514894	-89
515397	-89
515901	-84
516427	-88
517059	-90
517562	-90
518849	-87
519370	-84
519873	-90
520377	-88
521666	-89
522169	-87
523478	-88
523981	-90
524485	-87
525401	-89
526291	-83
526795	-87
527694	-87
528603	-84
529107	-88
529611	-90
530115	-90
530620	-88
531124	-87
531646	-89
532149	-85
532654	-89
533158	-90
533662	-90
534166	-90
534670	-83
535195	-90
536402	-84
536906	-86
537410	-88
537934	-88
538437	-90
538940	-90
539443	-88
539947	-89
540450	-87
540954	-89
541477	-83
541981	-88
542484	-87
543694	-88
544215	-87
544718	-85
545221	-89
545725	-89
546228	-90
546732	-91
547256	-87
547887	-89
548391	-87
548895	-89
549399	-87
549903	-89
550820	-88
551713	-89
552611	-91
553519	-88
554023	-85
554527	-89
555814	-88
556317	-88
556839	-90
557737	-87
558631	-85
559136	-86
560050	-91
560554	-89
561447	-86
561950	-89
562454	-90
562977	-90
563480	-90
563984	-89
564489	-90
564993	-87
565497	-89
566020	-89
566523	-87
567027	-90
567532	-89
568741	-87
569263	-88
569766	-89
570269	-90
570772	-88
571276	-88
571779	-88
572301	-85
572804	-90
573307	-87
573811	-90
574314	-90
574817	-87
575952	-88
576454	-87
576958	-89
577462	-89
577967	-90
578617	-86
579121	-87
579625	-90
580129	-91
580633	-89
581137	-89
581659	-90
582163	-88
583061	-88
583954	-52
584457	-52
585373	-52
586266	-52
586769	-52
587668	-87
588577	-90
589081	-87
589585	-89
590089	-90
591006	-83
591898	-88
592796	-87
593690	-89
594211	-83
594714	-85
595219	-88
595723	-89
596227	-88
596731	-88
597254	-86
597757	-89
598261	-89
598767	-87
599270	-90
599774	-87
600277	-90
601503	-88
602006	-89
602510	-89
603013	-89
603535	-89
604038	-87
604541	-90
605045	-87
605548	-90
606051	-91
606555	-89
607079	-89
607583	-88
608791	-90
609422	-90
609944	-88
610447	-90
610951	-90
611455	-89
611959	-89
612463	-89
612986	-87
613489	-89
613993	-89
614497	-87
615001	-88
616304	-89
616807	-90
617706	-90
618599	-88
619121	-88
620018	-90
620522	-89
621417	-89
621920	-87
622835	-91
623731	-89
624235	-89
624739	-90
625243	-86
626159	-88
627050	-88
627553	-89
628057	-90
628580	-83
629083	-87
629589	-88
630092	-84
630596	-89
631099	-90
631621	-89
632124	-90
632627	-89
633130	-91
633634	-90
634137	-90
635362	-88
635866	-89
636369	-87
636872	-88
637376	-88
637897	-89
638401	-86
638906	-87
639538	-86
640042	-90
640546	-88
641069	-87
641966	-91
642860	-86
643363	-90
644667	-86
645171	-89
645675	-90
646574	-89
647483	-90
647986	-89
648885	-90
649776	-90
650279	-88
650805	-87
651703	-88
652597	-86
653101	-82
653623	-89
654127	-89
654631	-88
655135	-90
655639	-89
656144	-89
656665	-88
657169	-90
657673	-88
658177	-87
658681	-87
659904	-89
660408	-90
660912	-89
661415	-88
661919	-91
662422	-83
662943	-88
663446	-89
663950	-87
664453	-89
664956	-89
665460	-89
665963	-85
667190	-87
667693	-86
668196	-90
668699	-89
669222	-89
669726	-87
670358	-90
670862	-90
671366	-89
671870	-87
672392	-89
672895	-90
673399	-90
674298	-88
675191	-90
675712	-89
676611	-87
677503	-88
678006	-88
678921	-88
679813	-89
680316	-88
680821	-89
681738	-89
682635	-89
683139	-90
684038	-88
684947	-89
685450	-88
685955	-87
686459	-88
686963	-90
687467	-88
687990	-89
688493	-87
688998	-89
689502	-87
690006	-90
690511	-88
691033	-90
692239	-88
692742	-90
693246	-89
693749	-87
694270	-90
694773	-89
695277	-89
695780	-89
696283	-89
696787	-89
697309	-89
697812	-88
698315	-87
698818	-88
700024	-87
700548	-86
701179	-90
701682	-89
702186	-89
702690	-90
703194	-89
703717	-90
704220	-89
704724	-89
705228	-89
705732	-89
706236	-85
707541	-89
708044	-90
708942	-83
709853	-89
710356	-90
711255	-83
712147	-89
712650	-88
713173	-91
714070	-88
714964	-87
715468	-89
716383	-89
717273	-89
717777	-90
718281	-89
718785	-81
719308	-89
719811	-90
720316	-90
720820	-90
721325	-89
721829	-89
722350	-90
722853	-83
723356	-90
723859	-89
725066	-87
725588	-87
726091	-89
726594	-88
727097	-91
727601	-89
728104	-90
728626	-90
729129	-89
729632	-89
730137	-88
730642	-89
731274	-89
732189	-89
733081	-87
733978	-87
734888	-84
735391	-92
735895	-89
737185	-90
737689	-91
738211	-89
739109	-89
740000	-91
740503	-90
741420	-91
742313	-88
742816	-85
743321	-88
743825	-89
744348	-90
744851	-88
745355	-88
745859	-87
746364	-88
746868	-88
747390	-89
747893	-88
748398	-85
748902	-88
750107	-88
750629	-90
751133	-88
751637	-90
752142	-90
752646	-90
753149	-89
753671	-88
754173	-90
754677	-88
755180	-89
755684	-88
756187	-90
757413	-85
757915	-87
758419	-90
758922	-91
759426	-89
759947	-90
760450	-88
760955	-89
761460	-90
762092	-89
762595	-86
763118	-87
763621	-90
764521	-90
765414	-87
765917	-89
767224	-88
767727	-88
768231	-90
769535	-88
770038	-90
770542	-88
771441	-88
772350	-84
772853	-90
773752	-87
774644	-91
775147	-89
775669	-88
776172	-88
776676	-87
777181	-85
777685	-89
778189	-89
778712	-89
779215	-89
779719	-89
780223	-89
780728	-89
781232	-89
782456	-85
782960	-90
783464	-87
783967	-91
784470	-89
784992	-91
785495	-89
785998	-90
786502	-88
787005	-89
787509	-87
788030	-89
788533	-89
789739	-90
790242	-87
790745	-86
791266	-90
791770	-90
792275	-88
792907	-90
793411	-88
793915	-90
794437	-90
794940	-87
795444	-90
795948	-87
796452	-90
797759	-87
798262	-89
799160	-89
800054	-83
800575	-90
801474	-88
802365	-88
802868	-90
803373	-90
804290	-91
805183	-90
805686	-88
806586	-89
807498	-90
808002	-83
808506	-89
809010	-88
809514	-86
810036	-90
810540	-89
811044	-91
811548	-89
812052	-88
812557	-91
813080	-89
813583	-90
814789	-88
815291	-90
815795	-87
816316	-88
816819	-90
817322	-87
817826	-85
818329	-88
818833	-83
819355	-90
819857	-88
820361	-90
820864	-90
821368	-84
822591	-89
823095	-89
823727	-89
824231	-89
824735	-89
825239	-88
825761	-89
826265	-87
826769	-90
827273	-90
827777	-87
828281	-89
829198	-89
829945	-89
830686	-87
831189	-89
831711	-90
832609	-90
833503	-89
834006	-89
834511	-89
835820	-88
836323	-88
836827	-89
837725	-89
838636	-90
839140	-89
840039	-89
840542	-89
841455	-90
841958	-89
842463	-89
842967	-91
843471	-88
843976	-89
844498	-89
845001	-89
845504	-90
846008	-88
846511	-89
847014	-86
847536	-89
848654	-85
849157	-88
849660	-89
850164	-90
850686	-85
851189	-89
851692	-88
852195	-89
852700	-90
853205	-89
853854	-83
854358	-84
854862	-85
855761	-84
856671	-86
857174	-89
858072	-90
858965	-88
859469	-90
859990	-89
860888	-86
861781	-89
862677	-90
863589	-89
864092	-87
864596	-91
865494	-89
866405	-90
866908	-90
867412	-90
867916	-90
868421	-87
868925	-90
869447	-90
869950	-88
870455	-89
870959	-90
871463	-60
871967	-60
872489	-60
873696	-60
874199	-60
874705	-60
875208	-90
875730	-88
876233	-89
876736	-90
877239	-89
877743	-89
878246	-90
878768	-88
879271	-91
879774	-88
880278	-86
881484	-89
882005	-90
882508	-89
883011	-87
883515	-88
884020	-90
884652	-90
885177	-90
885681	-89
886185	-89
886689	-87
887193	-88
888109	-89
889000	-90
889503	-90
890403	-88
891313	-87
891816	-90
892714	-88
893607	-83
894128	-87
895026	-82
895917	-89
896420	-92
896925	-86
897840	-84
898734	-89
899238	-91
899743	-88
900247	-90
900769	-92
901273	-90
901777	-89
902281	-89
902785	-89
903290	-90
903812	-90
904316	-90
904821	-89
906027	-89
906530	-89
907053	-88
907557	-90
908060	-90
908564	-89
909067	-86
909570	-85
910092	-90
910595	-89
911098	-89
911602	-90
912105	-23
912609	-22
913837	-23
914342	-23
914847	-23
915479	-23
916001	-93
916504	-88
917008	-90
917512	-89
918016	-90
918520	-87
919024	-86
919548	-82
920052	-88
920951	-88
921842	-88
922758	-86
923648	-89
924151	-85
924655	-87
925965	-88
926468	-89
926972	-89
927870	-89
928779	-86
929282	-89
929786	-88
930290	-88
931576	-88
932100	-91
932604	-89
933109	-90
933613	-90
934117	-90
934621	-89
935143	-92
935648	-87
936151	-87
936655	-91
937158	-88
937661	-87
938886	-90
939389	-52
939892	-55
940395	-55
940899	-55
941422	-55
941926	-55
942429	-67
942933	-88
943436	-89
943939	-89
944462	-89
944966	-87
946302	-89
946806	-90
947328	-89
947832	-89
948336	-89
948840	-91
949344	-89
949848	-90
950370	-88
950873	-90
951377	-88
951881	-90
952385	-85
953283	-91
954190	-89
954694	-89
955982	-89
956485	-88
957008	-89
958298	-89
958802	-89
959306	-86
960222	-87
960725	-86
961620	-86
962519	-89
963429	-88
963932	-88
964436	-90
964940	-90
965445	-89
965949	-90
966474	-88
966978	-87
967481	-86
967985	-89
968488	-88
968991	-90
969512	-89
970015	-89
971221	-88
971724	-87
972246	-86
972749	-88
973252	-89
973755	-90
974259	-90
974762	-89
975267	-86
975790	-88
976422	-87
976926	-87
977430	-86
978328	-84
979240	-86
979744	-81
980248	-88
981146	-90
982061	-54
983349	-54
983852	-54
984356	-55
985272	-54
986164	-89
986668	-90
987172	-87
988479	-89
988982	-89
989486	-88
989990	-88
990495	-88
991017	-89
991520	-84
992024	-89
992529	-82
993033	-89
993537	-89
994041	-86
994566	-89
995070	-89
996279	-90
996783	-88
997306	-90
997808	-89
998312	-91
998815	-87
999319	-85
999822	-90
1000325	-90
1000849	-87
1001352	-89
1001856	-83
1002359	-90
1003584	-85
1004087	-89
1004590	-90
1005094	-91
1005597	-87
1006102	-90
1006624	-89
