0	-91
504	-90
1008	-90
1512	-89
2034	-91
2538	-89
3042	-90
4165	-92
4669	-92
5192	-90
5695	-90
6199	-91
6703	-89
7207	-91
7711	-91
8233	-90
8737	-91
9242	-91
9746	-91
10250	-90
10754	-91
11276	-86
11780	-90
12284	-90
12788	-91
13998	-89
14520	-90
15023	-89
15527	-92
16032	-90
16536	-91
17040	-89
17563	-88
18066	-88
18569	-90
19073	-89
19576	-90
20080	-89
20601	-90
21103	-90
21607	-90
22110	-88
22614	-89
23837	-89
24340	-90
24844	-90
25347	-90
25850	-90
26355	-89
26878	-89
27509	-90
28013	-91
28517	-90
29021	-90
29525	-90
30047	-90
30550	-90
31054	-90
31558	-90
32062	-89
32566	-89
33483	-90
34374	-88
34877	-89
35381	-90
35885	-89
36408	-90
36912	-90
37416	-90
37920	-90
38424	-90
39340	-92
40233	-90
40736	-89
41240	-91
41745	-88
42249	-91
42773	-88
43277	-90
43782	-90
44286	-90
44790	-91
45707	-90
46690	-91
47193	-88
47696	-90
48200	-89
48721	-90
49224	-91
49727	-90
50230	-89
50734	-91
52035	-91
52538	-89
53042	-91
53545	-91
54048	-90
54552	-90
55074	-90
55973	-90
56994	-90
57497	-90
58020	-91
58523	-90
59027	-90
59531	-90
60035	-91
60539	-90
61043	-91
61566	-90
62070	-89
62574	-85
63078	-90
63582	-91
64086	-90
64608	-90
65112	-89
65616	-90
66515	-90
67429	-91
67933	-90
68437	-89
68941	-91
69445	-90
69950	-90
71253	-90
71757	-90
72261	-90
72765	-90
73269	-90
73792	-92
74295	-89
74801	-90
75304	-90
76202	-91
77110	-89
77612	-89
78116	-89
78619	-90
79123	-90
79626	-92
80147	-91
80650	-90
81153	-91
82051	-90
82958	-90
83461	-91
83965	-91
84469	-89
84974	-91
85606	-91
86128	-91
86631	-91
87920	-89
88423	-90
88927	-91
89449	-90
89952	-91
90456	-90
90960	-91
91464	-91
91968	-90
92490	-91
92993	-91
93497	-91
94001	-90
94506	-91
95010	-87
95532	-90
96036	-90
96540	-91
97440	-91
98333	-90
98854	-91
99358	-90
99862	-90
100366	-89
100870	-90
101784	-90
102675	-91
103179	-90
103683	-89
104188	-90
104692	-91
105213	-90
105716	-90
106613	-90
107505	-90
108026	-90
108529	-90
109032	-90
109536	-89
110039	-90
110542	-90
111046	-90
112350	-92
112853	-91
113356	-91
113861	-91
114384	-91
115015	-90
115519	-90
116023	-89
116921	-90
117831	-92
118335	-91
118839	-90
119343	-87
119847	-89
120351	-89
120874	-91
121378	-89
121882	-90
122386	-91
122890	-89
123394	-90
123917	-90
124421	-90
124925	-90
125429	-87
125933	-90
126437	-90
126960	-90
127463	-90
128362	-91
129255	-84
129758	-90
130283	-89
130787	-90
131291	-89
131795	-90
132299	-90
133216	-90
133719	-90
134705	-89
135208	-89
135712	-89
136233	-90
136735	-89
137239	-90
137742	-91
138639	-91
139642	-90
140145	-89
140648	-88
141151	-87
141655	-90
142158	-89
142681	-90
143579	-91
144688	-90
145192	-89
145714	-91
146217	-90
146721	-90
147225	-90
147729	-89
148647	-89
149538	-90
150041	-92
150545	-91
151049	-89
151553	-91
152075	-90
152578	-91
153082	-90
153587	-90
154091	-89
154595	-89
155117	-90
155621	-90
156125	-90
156629	-91
157133	-88
157638	-91
158160	-90
158663	-89
159167	-89
160457	-90
160960	-90
161482	-90
161985	-90
162491	-91
162994	-90
163498	-92
164001	-89
164522	-86
165025	-90
165528	-87
166032	-92
166535	-90
167451	-89
168343	-91
168846	-88
169350	-91
169853	-92
170356	-90
170880	-89
171779	-90
172674	-90
173305	-90
173828	-90
174331	-90
174835	-90
175339	-90
175843	-90
176759	-90
177741	-90
178245	-91
178749	-89
179253	-90
179757	-90
180281	-91
180785	-88
181289	-91
181793	-91
182693	-90
183605	-91
184108	-90
184612	-87
185117	-89
185621	-90
186144	-90
186647	-91
187151	-92
187655	-90
188160	-91
188664	-89
189168	-88
189692	-89
190196	-89
190700	-90
191206	-90
191709	-91
192624	-89
193516	-90
194019	-90
194523	-90
195026	-90
195548	-91
196051	-90
196949	-90
197842	-90
198344	-90
198866	-90
199369	-91
199872	-90
200375	-89
200880	-90
201385	-90
202035	-91
202934	-91
203437	-91
204421	-89
204943	-90
205446	-92
205950	-90
206454	-90
206958	-90
207462	-89
208379	-90
209269	-90
209773	-92
210277	-91
210781	-90
211303	-90
211807	-91
212311	-90
212815	-90
213320	-89
214482	-92
215226	-91
215730	-90
216234	-90
216738	-90
217243	-91
217767	-88
218271	-90
218775	-90
219280	-85
219784	-91
220288	-91
220812	-90
221314	-90
221818	-91
222321	-91
222825	-90
223328	-91
223850	-89
224353	-89
224856	-90
225754	-90
226645	-91
227169	-89
227673	-90
228176	-89
228679	-90
229183	-91
229687	-89
230211	-90
230842	-90
231985	-90
232728	-92
233250	-89
233753	-90
234257	-90
234761	-90
235265	-89
235769	-90
236292	-90
236795	-91
237695	-90
238588	-90
239092	-91
239614	-89
240117	-84
240622	-90
241126	-90
241630	-87
242135	-90
243050	-89
243553	-91
244445	-90
244949	-87
245471	-89
245974	-88
246478	-89
246982	-87
247487	-90
248385	-89
249293	-90
249796	-88
250302	-86
250805	-87
251309	-88
251830	-86
252332	-87
252836	-90
253339	-90
253843	-87
254346	-92
254867	-89
255370	-89
255873	-89
256377	-89
256880	-89
257384	-89
257887	-90
258806	-88
259792	-89
260423	-88
260927	-89
261449	-89
261953	-84
262457	-89
262961	-90
263465	-86
263969	-88
264491	-90
265388	-88
266281	-90
266785	-87
267289	-90
267813	-90
268317	-89
268821	-82
269719	-90
270629	-90
271133	-90
271637	-90
272141	-90
272645	-90
273149	-91
273671	-88
274175	-90
275074	-90
276056	-90
276559	-89
277082	-87
277586	-90
278090	-90
278594	-88
279099	-89
279603	-90
280124	-92
280627	-89
281130	-90
282029	-89
282920	-90
283443	-89
283946	-91
284450	-90
284953	-90
285456	-90
285960	-91
286481	-91
286984	-89
287488	-90
287992	-92
288497	-90
289129	-89
289654	-89
290158	-90
290662	-90
291166	-91
291670	-91
292174	-90
293091	-91
293594	-90
294579	-91
295082	-91
295604	-91
296108	-90
296612	-92
297116	-89
297620	-90
298926	-90
299430	-90
299934	-90
300438	-90
300942	-90
301447	-89
301968	-90
302866	-90
303761	-90
304264	-87
304769	-88
305293	-90
305797	-87
306695	-90
307588	-89
308111	-86
308615	-88
309119	-91
309622	-91
310126	-91
310629	-89
311543	-91
312433	-88
312936	-89
313440	-90
313943	-92
314464	-90
314967	-87
315470	-91
315974	-92
316477	-90
316980	-87
317503	-90
318007	-90
318639	-83
319143	-91
319647	-84
320151	-90
320673	-90
321176	-90
321680	-90
322184	-89
323473	-91
323994	-88
324497	-90
325001	-91
325505	-92
326009	-90
326513	-91
327430	-91
328323	-89
328826	-89
329330	-90
329853	-91
330356	-90
330861	-90
331365	-90
332651	-91
333172	-90
333676	-88
334180	-90
334684	-89
335188	-90
335693	-89
336215	-89
337114	-90
338008	-90
338511	-91
339014	-90
339536	-91
340038	-90
340542	-87
341045	-90
341549	-90
342852	-91
343355	-91
343858	-90
344361	-88
344865	-89
345368	-90
345892	-91
346395	-91
346899	-91
347404	-90
348036	-91
348540	-90
349064	-88
349568	-89
350072	-89
350576	-89
351080	-88
351584	-89
352107	-90
353004	-90
353507	-90
354399	-91
354921	-90
355424	-91
355928	-89
356432	-91
356937	-90
357441	-90
357964	-90
359252	-90
359756	-92
360260	-90
360764	-90
361286	-87
361790	-90
362294	-90
362798	-90
363302	-92
363806	-89
364329	-91
365227	-89
366121	-90
366625	-90
367129	-89
367650	-90
368153	-90
368656	-90
369941	-90
370461	-90
370964	-90
371467	-92
371971	-91
372474	-91
372978	-89
373481	-89
374788	-90
375291	-89
375794	-90
376298	-88
376822	-91
377453	-91
377957	-91
378461	-88
378965	-90
379469	-89
379991	-90
380495	-90
380999	-90
381503	-89
382007	-90
382511	-91
383033	-90
384175	-90
384918	-90
385422	-91
385926	-94
386449	-89
386952	-88
387456	-88
388355	-90
